Date,Open,High,Low,Close,Adj Close,Volume,Doji,Engulfing,Hammer,Morning Star,Evening Star,SMA_10,SMA_50,EMA_10,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Hist
2015-03-09,31.989999771118164,32.39250183105469,31.26499938964844,31.78499984741211,28.393877029418945,354114000,0.0,0.0,0.0,0.0,0.0,32.174499702453616,,32.052208495194996,,48.09286185436921,,,
2015-03-10,31.602500915527344,31.80500030517578,30.950000762939453,31.127500534057617,27.806529998779297,275426400,0.0,0.0,0.0,0.0,0.0,31.982999801635742,,31.8840797749882,,41.58240968888251,,,
2015-03-11,31.1875,31.1924991607666,30.52750015258789,30.559999465942383,27.29956817626953,275756000,0.0,0.0,0.0,0.0,0.0,31.81924991607666,,31.643337900616235,,36.93486941479798,,,
2015-03-12,30.57749938964844,31.225000381469727,30.407499313354492,31.112499237060547,27.793132781982425,193450800,0.0,0.0,0.0,0.0,0.0,31.669999885559083,,31.546821779969747,,43.549851879962404,,,
2015-03-13,31.100000381469727,31.350000381469727,30.645000457763672,30.897499084472656,27.60106658935547,207309200,0.0,0.0,0.0,0.0,0.0,31.548249626159667,,31.428763108061187,,41.71612477366523,,,
2015-03-16,30.969999313354492,31.237499237060547,30.717500686645508,31.237499237060547,27.90479278564453,143497200,0.0,0.0,0.0,0.0,0.0,31.444749641418458,,31.393987858788343,,45.615945408821936,,,
2015-03-17,31.475000381469727,31.829999923706055,31.412500381469727,31.760000228881836,28.37154960632324,204092400,0.0,0.0,0.0,0.0,0.0,31.38674964904785,,31.460535562441706,,51.037822043903155,,,
2015-03-18,31.75,32.290000915527344,31.592500686645508,32.11750030517578,28.69090461730957,261083600,0.0,0.0,0.0,0.0,0.0,31.38499984741211,,31.579983697484266,,54.388452694034825,,,
2015-03-19,32.1875,32.3125,31.850000381469727,31.875,28.47428321838379,183238000,0.0,0.0,0.0,0.0,0.0,31.412249755859374,,31.6336230252144,,51.79899967583545,,,
2015-03-20,32.0625,32.099998474121094,31.290000915527344,31.475000381469727,28.11695671081543,274780400,0.0,0.0,0.0,0.0,0.0,31.39474983215332,,31.604782544533553,,47.75979588560599,,,
2015-03-23,31.780000686645508,31.962499618530273,31.6299991607666,31.802499771118164,28.409509658813477,150838800,1.0,0.0,0.0,0.0,0.0,31.396499824523925,,31.6407311311853,,51.12054685042572,,,
2015-03-24,31.8075008392334,32.0099983215332,31.63999938964844,31.67250061035156,28.29339027404785,131369200,0.0,-1.0,0.0,0.0,0.0,31.45099983215332,,31.64650740012462,,49.75231560879244,,,
2015-03-25,31.635000228881836,31.704999923706055,30.844999313354492,30.844999313354492,27.554162979125977,206620800,0.0,0.0,0.0,0.0,0.0,31.47949981689453,,31.500778657075504,,42.03917851588784,,,
2015-03-26,30.690000534057617,31.219999313354492,30.649999618530273,31.059999465942383,27.746225357055664,190291600,0.0,0.0,0.0,0.0,0.0,31.474249839782715,,31.420636985960392,,44.448891137894094,,,
2015-03-27,31.142499923706055,31.174999237060547,30.727500915527344,30.8125,27.52513885498047,158184800,0.0,0.0,0.0,0.0,0.0,31.46574993133545,,31.310066624876686,,42.27024991299865,,,
2015-03-30,31.012500762939453,31.600000381469727,31.0,31.592500686645508,28.221921920776367,188398800,0.0,0.0,0.0,0.0,0.0,31.501250076293946,,31.361418272471017,,50.50404243004948,,,
2015-03-31,31.522499084472656,31.622499465942383,31.09000015258789,31.107500076293945,27.788658142089844,168362400,0.0,0.0,0.0,0.0,0.0,31.436000061035156,,31.31525132771155,,46.101095315498156,,,
2015-04-01,31.204999923706055,31.280000686645508,30.774999618530273,31.0625,27.74846649169922,162485600,0.0,0.0,0.0,0.0,0.0,31.330500030517577,,31.269296540854906,,45.70297217579892,,,
2015-04-02,31.25749969482422,31.38999938964844,31.04750061035156,31.329999923706055,27.9874267578125,128880400,0.0,0.0,0.0,0.0,0.0,31.276000022888184,,31.280333519555114,,48.547484901260084,,,
2015-04-06,31.11750030517578,31.877500534057617,31.082500457763672,31.837499618530273,28.440776824951172,148776000,0.0,0.0,0.0,0.0,0.0,31.31224994659424,,31.381636446641508,,53.52226186614285,-0.25950016449825597,-0.39239070190705366,0.1328905374087977
2015-04-07,31.90999984741211,32.029998779296875,31.4950008392334,31.502500534057617,28.141525268554688,140049200,0.0,0.0,0.0,0.0,0.0,31.282250022888185,,31.40361173526262,,50.08014877970206,-0.22712748640966396,-0.35933805880757574,0.13221057239791179
2015-04-08,31.462499618530273,31.600000381469727,31.24250030517578,31.399999618530273,28.049955368041992,149316800,0.0,0.0,0.0,0.0,0.0,31.254999923706055,,31.402954986765828,,49.04090376769731,-0.20735264086768268,-0.32894097521959714,0.12158833435191446
2015-04-09,31.462499618530273,31.645000457763672,31.165000915527344,31.63999938964844,28.26435089111328,129936000,0.0,0.0,0.0,0.0,0.0,31.33449993133545,,31.44605396910812,,51.57481498124664,-0.17035125431832654,-0.297223031039343,0.12687177672101646
2015-04-10,31.487499237060547,31.802499771118164,31.315000534057617,31.774999618530273,28.384950637817383,160752000,0.0,0.0,0.0,0.0,0.0,31.40599994659424,,31.505862269003057,,52.990807086394994,-0.12865099013873404,-0.2635086228592212,0.13485763272048717
2015-04-13,32.092498779296875,32.14250183105469,31.65250015258789,31.712499618530273,28.32911491394043,145460400,0.0,0.0,0.0,0.0,0.0,31.495999908447267,,31.543432696189825,,52.22936913451301,-0.09949948982550438,-0.23070679625247786,0.13120730642697348
2015-04-14,31.75,31.822500228881836,31.477500915527344,31.575000762939453,28.206283569335938,102098400,0.0,0.0,0.0,0.0,0.0,31.49424991607666,,31.549172344689758,,50.50982396069729,-0.08649466763491276,-0.20186437052896483,0.11536970289405207
2015-04-15,31.602500915527344,31.782499313354492,31.502500534057617,31.69499969482422,28.313478469848633,115881600,0.0,0.0,0.0,0.0,0.0,31.552999877929686,,31.57568640835057,,51.99523330964182,-0.06574744579523895,-0.17464098558221966,0.10889353978698071
2015-04-16,31.56999969482422,31.774999618530273,31.52750015258789,31.542499542236328,28.17725372314453,113476000,1.0,0.0,0.0,0.0,0.0,31.60099983215332,,31.569652432693434,,49.943668800220856,-0.06090849560541045,-0.1518944875868578,0.09098599198144736
2015-04-17,31.387500762939453,31.53499984741211,31.114999771118164,31.1875,27.860118865966797,207828000,0.0,0.0,0.0,0.0,0.0,31.586749839782716,,31.50017017220372,,45.44814777881444,-0.08474223320652996,-0.13846403671079224,0.05372180350426228
2015-04-20,31.392499923706055,32.029998779296875,31.292499542236328,31.899999618530273,28.496618270874023,188217200,0.0,0.0,0.0,0.0,0.0,31.592999839782713,,31.572866435172184,,54.33288681579863,-0.04561208958440233,-0.11989364728551426,0.07428155770111193
2015-04-21,32.025001525878906,32.04999923706055,31.667499542236328,31.727500915527344,28.342517852783203,129740400,0.0,0.0,0.0,0.0,0.0,31.615499877929686,,31.60098179523676,,52.119676098542264,-0.028195354056368416,-0.1015539886396851,0.07335863458331668
2015-04-22,31.747499465942383,32.217498779296875,31.579999923706055,32.154998779296875,28.724403381347656,150618000,0.0,0.0,0.0,0.0,0.0,31.69099979400635,,31.701712155974963,,56.814611422280805,0.019873944724206893,-0.0772684019669067,0.09714234669111359
2015-04-23,32.07500076293945,32.60499954223633,32.03499984741211,32.41749954223633,28.958904266357425,183083600,0.0,0.0,0.0,0.0,0.0,31.768749809265138,,31.831855317113394,,59.444308077888955,0.07824882434832503,-0.046164956703860345,0.12441378105218537
2015-04-24,32.622501373291016,32.657501220703125,32.307498931884766,32.56999969482422,29.095125198364254,178103600,0.0,0.0,0.0,0.0,0.0,31.84824981689453,,31.96606338578809,,60.932664699326914,0.13525765874063467,-0.009880433614961341,0.14513809235559602
2015-04-27,33.07749938964844,33.282501220703125,32.787498474121094,33.162498474121094,29.624414443969727,387816800,0.0,0.0,0.0,0.0,0.0,31.993249702453614,,32.18359703821227,,66.13302527591419,0.22564616199771592,0.037224885507574114,0.18842127649014181
2015-04-28,33.6150016784668,33.6349983215332,32.39250183105469,32.63999938964844,29.15765953063965,475696000,0.0,-1.0,0.0,0.0,0.0,32.09974956512451,31.790149803161622,32.26657928392794,31.790149803161622,58.711007992719175,0.25221106052327613,0.08022212051071452,0.1719889400125616
2015-04-29,32.540000915527344,32.897499084472656,32.07500076293945,32.15999984741211,28.72887802124023,253544400,0.0,0.0,0.0,0.0,0.0,32.1462495803833,31.79419979095459,32.24720120456143,31.804653726465563,52.843725826182904,0.23185925331478074,0.11054954707152777,0.12130970624325298
2015-04-30,32.15999984741211,32.15999984741211,31.145000457763672,31.287500381469727,27.949460983276367,332781600,0.0,0.0,0.0,0.0,0.0,32.12074966430664,31.77634979248047,32.07271014581748,31.784373203132393,44.19753999810603,0.14367073752566384,0.11717378516235498,0.02649695236330886
2015-05-01,31.524999618530273,32.532501220703125,31.325000762939453,32.23749923706055,28.7981014251709,234050400,0.0,0.0,0.0,0.0,0.0,32.2257495880127,31.778849792480468,32.102671798770764,31.802142851521733,53.18017089603627,0.14872328215367858,0.1234836845606197,0.025239597593058882
2015-05-04,32.375,32.64250183105469,32.064998626708984,32.17499923706055,28.742267608642575,203953200,0.0,0.0,0.0,0.0,0.0,32.25324954986572,31.77484977722168,32.11582224209618,31.81676467056247,52.58049512843089,0.1460012213106232,0.1279871919106204,0.018014029400002796
2015-05-05,32.037498474121094,32.11249923706055,31.44499969482422,31.450000762939453,28.094621658325195,197085600,0.0,0.0,0.0,0.0,0.0,32.22549953460693,31.73884979248047,31.99476379134041,31.80238177222431,46.088199703501544,0.08437008486483322,0.11926377050146297,-0.034893685636629757
2015-05-06,31.63999938964844,31.6875,30.84000015258789,31.252500534057617,27.918193817138672,288564000,0.0,0.0,1.0,0.0,0.0,32.13524971008301,31.703049812316895,31.859806835470813,31.780817802100128,44.47708982800238,0.019367095489496222,0.09928443549906962,-0.0799173400095734
2015-05-07,31.1924991607666,31.520000457763672,31.0049991607666,31.315000534057617,28.09087181091309,175763600,0.0,0.0,0.0,0.0,0.0,32.02499980926514,31.685399856567383,31.760751144304777,31.762550458255323,45.13076414992344,-0.026796125194767484,0.0740683233603022,-0.10086444855506968
2015-05-08,31.670000076293945,31.905000686645508,31.52750015258789,31.905000686645508,28.620128631591797,222201600,0.0,0.0,0.0,0.0,0.0,31.958499908447266,31.671399879455567,31.786978333821274,31.768136741721605,50.99590404700224,-0.01559298250226604,0.05613606218778855,-0.07172904469005459
2015-05-11,31.84749984741211,31.88999938964844,31.407499313354492,31.579999923706055,28.328588485717773,168143200,0.0,0.0,0.0,0.0,0.0,31.80025005340576,31.66069984436035,31.749345895618507,31.760758827289624,47.955015919719244,-0.03256388048476566,0.038396073653277706,-0.07095995413804337
2015-05-12,31.399999618530273,31.719999313354492,31.204999923706055,31.467500686645508,28.22767448425293,192640000,1.0,0.0,0.0,0.0,0.0,31.68300018310547,31.64459987640381,31.69810131216887,31.74925850804868,46.912216030629445,-0.05446336783787942,0.019824185355046278,-0.0742875531929257
2015-05-13,31.537500381469727,31.79750061035156,31.467500686645508,31.502500534057617,28.259061813354492,138776800,1.0,0.0,0.0,0.0,0.0,31.61725025177002,31.627849884033203,31.66253753433046,31.739581724754913,47.29619739275214,-0.0682084100692677,0.0022176662701834816,-0.07042607633945118
2015-05-14,31.852500915527344,32.23749923706055,31.790000915527344,32.23749923706055,28.91839599609375,180814000,0.0,0.0,0.0,0.0,0.0,31.7122501373291,31.62989990234375,31.767076025735932,31.759107901708074,54.70533564558211,-0.019567638813629884,-0.0021393947465791915,-0.017428244067050694
2015-05-15,32.26750183105469,32.372501373291016,32.0525016784668,32.192501068115234,28.878028869628903,152832000,0.0,0.0,0.0,0.0,0.0,31.70775032043457,31.64169990539551,31.84442603344126,31.776103712155415,54.202944954537855,0.015174623066954496,0.0013234088161275458,0.01385121425082695
2015-05-18,32.095001220703125,32.68000030517578,32.09000015258789,32.54750061035156,29.19647979736328,203531600,0.0,1.0,0.0,0.0,0.0,31.745000457763673,31.659649925231932,31.972257774697677,31.806354570908205,57.51760167527973,0.07054046553849602,0.01516682016060124,0.055373645377894784
2015-05-19,32.67250061035156,32.720001220703125,32.40999984741211,32.51750183105469,29.169574737548828,178532800,0.0,0.0,0.0,0.0,0.0,31.851750564575195,31.674299964904787,32.07139305767168,31.834242698757087,57.14123505240904,0.11072131738239221,0.034277719604959435,0.07644359777743279
2015-05-20,32.5,32.744998931884766,32.334999084472656,32.51499938964844,29.16733169555664,145819600,1.0,0.0,0.0,0.0,0.0,31.978000450134278,31.7020499420166,32.15204875439473,31.860939039576355,57.107665174963614,0.14074063541135828,0.055570302766239206,0.08517033264511908
2015-05-21,32.51750183105469,32.907501220703125,32.45750045776367,32.84749984741211,29.465599060058594,158921600,0.0,0.0,0.0,0.0,0.0,32.13125038146973,31.747799949645994,32.278494407670614,31.899627698707167,60.43378331866519,0.18918041527945206,0.08229232526888178,0.10688809001057029
2015-05-22,32.900001525878906,33.24250030517578,32.849998474121094,33.1349983215332,29.723482131958008,182384000,0.0,0.0,0.0,0.0,0.0,32.2542501449585,31.78824993133545,32.43422239200927,31.94807360548466,63.098379504019555,0.2479102588065203,0.11541591197640948,0.1324943468301108
2015-05-26,33.150001525878906,33.227500915527344,32.279998779296875,32.404998779296875,29.068647384643555,282790400,0.0,-1.0,0.0,0.0,0.0,32.33675003051758,31.818399925231933,32.42890900787974,31.965992239751806,53.28566823342793,0.23286489912589303,0.1389057094063062,0.09395918971958683
2015-05-27,32.584999084472656,33.064998626708984,32.51250076293945,33.0099983215332,29.61135482788086,183332800,0.0,0.0,0.0,0.0,0.0,32.49099979400635,31.853849906921386,32.53456161036219,32.006933654723625,58.97931896534898,0.2666855648636144,0.16446168049776783,0.10222388436584656
2015-05-28,32.96500015258789,32.98749923706055,32.775001525878906,32.94499969482422,29.553049087524418,122933200,1.0,0.0,0.0,0.0,0.0,32.63524971008301,31.877549896240236,32.60918671662801,32.04372055825698,58.15917007697598,0.2849590100789072,0.1885611464139957,0.09639786366491152
2015-05-29,32.807498931884766,32.86249923706055,32.474998474121094,32.56999969482422,29.21665954589844,203538000,0.0,0.0,0.0,0.0,0.0,32.66849975585937,31.886599884033203,32.602061803572774,32.06435895576942,53.53393427497208,0.2661138858449732,0.2040716943001912,0.062042191544781994
2015-06-01,32.56999969482422,32.84749984741211,32.51250076293945,32.6349983215332,29.27496910095215,128451200,0.0,0.0,0.0,0.0,0.0,32.71274948120117,31.901799850463867,32.60805026138376,32.0867369701131,54.21362221177546,0.25350162613027294,0.21395768066620754,0.039543945464065394
2015-06-02,32.46500015258789,32.665000915527344,32.33000183105469,32.4900016784668,29.1448974609375,134670400,1.0,0.0,0.0,0.0,0.0,32.70699958801269,31.92209987640381,32.58658688267158,32.102551272401485,52.373184632503765,0.22916463487123906,0.21699907150721384,0.012165563364025217
2015-06-03,32.665000915527344,32.73500061035156,32.474998474121094,32.529998779296875,29.1807804107666,123934000,0.0,0.0,0.0,0.0,0.0,32.70824928283692,31.93664985656738,32.576298136603455,32.119313919730715,52.84869678075146,0.2106762807046394,0.21573451334669896,-0.005058232642059568
2015-06-04,32.39500045776367,32.64500045776367,32.227500915527344,32.34000015258789,29.010343551635746,153800400,0.0,0.0,0.0,0.0,0.0,32.69074935913086,31.94999984741211,32.53333486678245,32.12796828180355,50.28056753056447,0.17863364803658044,0.20831434028467527,-0.02968069224809483
2015-06-05,32.375,32.42250061035156,32.09000015258789,32.162498474121094,28.851118087768555,142507200,0.0,0.0,0.0,0.0,0.0,32.62224922180176,31.97634983062744,32.46591006811675,32.12932240699247,47.936934868106384,0.13733363215928307,0.19411819865959684,-0.05678456650031377
2015-06-08,32.224998474121094,32.3025016784668,31.707500457763672,31.950000762939453,28.660493850708008,210699200,0.0,0.0,0.0,0.0,0.0,32.503749465942384,31.994149856567383,32.37210837626633,32.12229018565706,45.219544509022924,0.08645962985734457,0.17258648489914638,-0.08612685504180181
2015-06-09,31.674999237060547,32.02000045776367,31.405000686645508,31.854999542236328,28.575275421142575,224301600,0.0,0.0,0.0,0.0,0.0,32.44874954223633,32.014999847412106,32.27808858826088,32.111808199640556,44.018183593282146,0.03803734116176116,0.14567665615166933,-0.10763931498990817
2015-06-10,31.979999542236328,32.334999084472656,31.962499618530273,32.220001220703125,28.902698516845703,156349200,0.0,0.0,0.0,1.0,0.0,32.36974983215332,32.02754985809326,32.26752724870492,32.116051063211636,49.562537033236055,0.028783119626545783,0.12229794884664462,-0.09351482922009884
2015-06-11,32.29499816894531,32.54499816894531,32.119998931884766,32.147499084472656,28.837656021118164,141563600,0.0,0.0,0.0,0.0,0.0,32.28999977111816,32.04834983825683,32.24570394611724,32.11728431894736,48.53429982446524,0.015421002204483614,0.10092255951821241,-0.0855015573137288
2015-06-12,32.04750061035156,32.08250045776367,31.77750015258789,31.792499542236328,28.519207000732425,147544800,0.0,0.0,0.0,0.0,0.0,32.212249755859375,32.06294982910156,32.16330314541162,32.104547661037124,43.74839970009967,-0.023542682930852266,0.07602951102839947,-0.09957219395925174
2015-06-15,31.524999618530273,31.809999465942383,31.427499771118164,31.729999542236328,28.463146209716797,175955600,0.0,0.0,0.0,0.0,0.0,32.12174987792969,32.07094982147217,32.08452067210702,32.089859499515526,42.94548523102566,-0.05878724897214482,0.04906615902829061,-0.10785340800043544
2015-06-16,31.75749969482422,31.962499618530273,31.592500686645508,31.899999618530273,28.615650177001953,125976400,0.0,0.0,0.0,0.0,0.0,32.06274967193603,32.07219982147217,32.05097138963852,32.08241401398669,45.856263466774756,-0.07216931315799968,0.02481906459103255,-0.09698837774903224
2015-06-17,31.93000030517578,31.969999313354492,31.684999465942383,31.825000762939453,28.54836654663086,131672400,0.0,0.0,0.0,0.0,0.0,31.99224987030029,32.078649826049805,32.00988582114778,32.07231937669072,44.771070951949156,-0.08781420875634893,0.002292409921556252,-0.09010661867790519
2015-06-18,31.8075008392334,32.07749938964844,31.80500030517578,31.969999313354492,28.678430557250977,141628800,0.0,1.0,0.0,0.0,0.0,31.955249786376953,32.09004981994629,32.00263372882173,32.06830682518734,47.36453536971229,-0.08750403793840178,-0.015666879650435356,-0.07183715828796643
2015-06-19,31.927499771118164,31.954999923706055,31.600000381469727,31.649999618530273,28.391380310058594,218867600,0.0,0.0,0.0,0.0,0.0,31.903999900817873,32.09024982452392,31.938518436041463,32.051902621004714,42.609136087694004,-0.11179087078281924,-0.034891677876912136,-0.0768991929059071
2015-06-22,31.872499465942383,32.01499938964844,31.770000457763672,31.90250015258789,28.61788558959961,136157200,1.0,0.0,0.0,0.0,0.0,31.899249839782716,32.09279983520508,31.931969657231722,32.046043700674645,47.12060150988804,-0.10940255339099281,-0.04979385297972827,-0.05960870041126454
2015-06-23,31.8700008392334,31.90250015258789,31.719999313354492,31.75749969482422,28.487812042236328,121075600,0.0,0.0,0.0,0.0,0.0,31.889499855041503,32.093699836730956,31.900247845884902,32.03472824946483,44.93605368837059,-0.11785159988975735,-0.06340540236173409,-0.054446197528023266
2015-06-24,31.802499771118164,32.45000076293945,31.780000686645508,32.02750015258789,28.730018615722656,221123600,0.0,0.0,0.0,0.0,0.0,31.87024974822998,32.102749824523926,31.92338462892181,32.03444479468534,49.61977103102665,-0.10158968698440063,-0.0710422592862674,-0.030547427698133234
2015-06-25,32.21500015258789,32.29999923706055,31.875,31.875,28.59322166442871,127752400,0.0,0.0,0.0,0.0,0.0,31.842999839782713,32.106349830627444,31.9145874236633,32.02819205763886,47.17881030849485,-0.09985640913696159,-0.07680508925640624,-0.02305131988055535
2015-06-26,31.917499542236328,31.997499465942383,31.627500534057617,31.6875,28.425020217895508,176267200,0.0,0.0,0.0,0.0,0.0,31.83249988555908,32.10924983978271,31.873298801179065,32.01483158479028,44.29369220433572,-0.11231772809823326,-0.08390761702477165,-0.028410111073461614
2015-06-29,31.364999771118164,31.61750030517578,31.1200008392334,31.13249969482422,27.92716407775879,196645600,0.0,0.0,0.0,0.0,0.0,31.77274990081787,32.1081498336792,31.73860805456909,31.980230334203377,37.067819819295075,-0.16507442424318697,-0.10014097846845471,-0.06493344577473226
2015-06-30,31.392499923706055,31.530000686645508,31.21500015258789,31.357500076293945,28.128997802734375,177482800,1.0,0.0,0.0,0.0,0.0,31.71849994659424,32.097299842834474,31.6693156948827,31.955809539775554,41.25205241588045,-0.18657807968973472,-0.11742839871271071,-0.06914968097702401
2015-07-01,31.725000381469727,31.73500061035156,31.497499465942383,31.649999618530273,28.391380310058594,120955200,0.0,0.0,0.0,0.0,0.0,31.70099983215332,32.09574981689453,31.66580368100044,31.94381699384437,46.25480793707647,-0.1779661302493487,-0.12953594502003832,-0.04843018522931039
2015-07-02,31.607500076293945,31.67250061035156,31.4424991607666,31.61000061035156,28.35550308227539,108844000,1.0,0.0,0.0,0.0,0.0,31.664999961853027,32.08484985351563,31.65565766815519,31.930726155276023,45.68192004207712,-0.17238157643709684,-0.13810507130345,-0.03427650513364683
2015-07-06,31.23500061035156,31.5575008392334,31.212499618530273,31.5,28.256824493408203,112241600,0.0,0.0,0.0,0.0,0.0,31.65,32.066499862670895,31.627356273945153,31.913834933500492,44.06554381794693,-0.17481672881808308,-0.14544740280637664,-0.029369326011706443
2015-07-07,31.47249984741211,31.537500381469727,30.9424991607666,31.42250061035156,28.187305450439453,187787200,0.0,0.0,0.0,0.0,0.0,31.602000045776368,32.043549880981445,31.590109789655408,31.894566920827984,42.91347180525483,-0.18091468579715908,-0.15254085940453313,-0.02837382639262595
2015-07-08,31.1200008392334,31.15999984741211,30.635000228881836,30.642499923706055,27.487621307373047,243046400,0.0,0.0,0.0,0.0,0.0,31.490500068664552,31.993149909973145,31.417817086755527,31.845466254274182,33.43797742009588,-0.2458528585952564,-0.1712032592426778,-0.07464959935257862
2015-07-09,30.962499618530273,31.01499938964844,29.80500030517578,30.017499923706055,26.92695999145508,314380000,0.0,0.0,0.0,0.0,0.0,31.289500045776368,31.940699920654296,31.163213966201077,31.773781300134257,28.08648066061849,-0.3437861522849843,-0.2057198378511391,-0.13806631443384523
2015-07-10,30.48500061035156,30.962499618530273,30.302499771118164,30.81999969482422,27.646833419799805,245418000,0.0,0.0,0.0,0.0,0.0,31.18400001525879,31.91389991760254,31.100811371405285,31.73637809992602,41.117320685950546,-0.3525796496189635,-0.23509180020470397,-0.11748784941425952
2015-07-13,31.25749969482422,31.440000534057617,31.079999923706055,31.415000915527344,28.180585861206055,165762000,0.0,0.0,0.0,0.0,0.0,31.156750106811522,31.91644992828369,31.157936743063843,31.72377507308686,48.55986744847293,-0.30798665528472213,-0.2496707712207076,-0.05831588406401453
2015-07-14,31.510000228881836,31.592500686645508,31.260000228881836,31.40250015258789,28.169363021850582,127072400,0.0,0.0,0.0,0.0,0.0,31.18375015258789,31.899749946594238,31.20240281752276,31.711176056596702,48.42139141348882,-0.2705365165361435,-0.25384392028379477,-0.016692596252348757
2015-07-15,31.43000030517578,31.787500381469727,31.395000457763672,31.704999923706055,28.44072151184082,134596800,0.0,0.0,0.0,0.0,0.0,31.2185001373291,31.89034996032715,31.293784109556086,31.710933855306873,51.98925917082122,-0.2139811666406679,-0.2458713695551694,0.03189020291450148
2015-07-16,31.934999465942383,32.14250183105469,31.837499618530273,32.127498626708984,28.81971740722656,144889600,0.0,0.0,0.0,0.0,0.0,31.26625003814697,31.90389991760254,31.44536856722025,31.72726972869519,56.51381025823272,-0.13352928751844573,-0.22340295314782466,0.08987366562937893
2015-07-17,32.27000045776367,32.404998779296875,32.07749938964844,32.404998779296875,29.068647384643555,184658800,0.0,0.0,0.0,0.0,0.0,31.345749855041504,31.926949882507323,31.61984678759782,31.753847338522707,59.23140892801631,-0.04683872289979263,-0.18809010709821825,0.14125138419842562
2015-07-20,32.74250030517578,33.24250030517578,32.67499923706055,33.01750183105469,29.61809730529785,235600800,0.0,0.0,0.0,0.0,0.0,31.497500038146974,31.960999908447267,31.873965886408158,31.803402416661218,64.50420089040789,0.07047565206017126,-0.13637695526654034,0.2068526073267116
2015-07-21,33.212501525878906,33.22999954223633,32.58000183105469,32.6875,29.32206153869629,307025600,0.0,-1.0,0.0,0.0,0.0,31.623999977111815,31.976649894714356,32.021881179788494,31.838072910125483,60.00153163975287,0.13526055016905403,-0.08204945417942146,0.21731000434847547
2015-07-22,30.497499465942383,31.375,30.497499465942383,31.30500030517578,28.081907272338867,461802400,0.0,0.0,0.0,0.0,0.0,31.69025001525879,31.97114990234375,31.891539202586184,31.81716810208824,45.63093517188681,0.07419164226075736,-0.050801234891385695,0.12499287715214305
2015-07-23,31.549999237060547,31.772499084472656,31.26499938964844,31.290000915527344,28.06844711303711,203998000,0.0,0.0,0.0,0.0,0.0,31.817500114440918,31.967599906921386,31.782168604939123,31.796494879085852,45.50359910460106,0.024303610483038085,-0.03578026581650094,0.06008387629953903
2015-07-24,31.329999923706055,31.434999465942383,30.975000381469727,31.125,27.920434951782227,168649200,0.0,0.0,0.0,0.0,0.0,31.848000144958498,31.960049896240236,31.6626834040411,31.770161746572683,44.04743559843252,-0.028221884718021784,-0.03426858959680511,0.006046704878783324
2015-07-27,30.772499084472656,30.90250015258789,30.530000686645508,30.6924991607666,27.532461166381836,177822000,0.0,0.0,0.0,0.0,0.0,31.775749969482423,31.929149894714357,31.486286268900283,31.727900468697936,40.39812455006193,-0.10355421275207632,-0.04812571422785935,-0.055428498524216975
